EXPOCODE,cruise,date,StationID,BottleID,LATITUDE,LONGITUDE,depth,Temperature,Salinity,NO3_plus_NO2,SRP,DOP,DOP_flag,region,method,reference
,BIOSOPE,2004-10-28,21,21,-8.32545,-141.27521,5.6,27.793,35.56,1.54,0.39,0.21,2,South Pacific,Wet oxidation,Raimbault; P.; Garcia; N.; and Cerutti; F.: Distribution of inorganic and organic nutrients in the South Pacific Ocean   evidence for long-term accumulation of organic matter in nitrogen-depleted waters; Biogeosciences; 5; 281 298; https://doi.org/10.5194/bg-5-281-2008; 2008
,AMT17,2005-11-24,61,,-33.90676,10.30315,199,15.455,35.472,5.54,0.48,0.09,2,South Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-08,17,24,26.5075,-76.6375,11,,,0,0,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-08,17,23,26.5075,-76.6375,11,,,0,0,0.22,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-08,17,22,26.5075,-76.6375,15,,,0.23,0.01,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-08,17,21,26.5075,-76.6375,55,,,0.1,0,0.09,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-08,17,19,26.5075,-76.6375,201,,,0.93,0.04,0.12,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-08,17,17,26.5075,-76.6375,388,,,5.32,0.25,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-08,17,15,26.5075,-76.6375,624,,,15.15,0.98,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-08,17,11,26.5075,-76.6375,1316,,,18.46,1.26,0.09,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-08,17,1,26.5075,-76.6375,4687,,,20.28,1.44,0.06,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-10,23,24,26.5024,-75.9103,17,,,0,0,0.11,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-10,23,23,26.5024,-75.9103,57,,,0,0,0.11,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-10,23,22,26.5024,-75.9103,108,,,0,0,0.1,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-10,23,21,26.5024,-75.9103,208,,,0.99,0.01,0.11,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-10,23,20,26.5024,-75.9103,309,,,2.8,0.09,0.14,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-10,23,18,26.5024,-75.9103,510,,,7.9,0.4,0.1,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-10,23,11,26.5024,-75.9103,2029,,,19.5,1.17,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-10,23,9,26.5024,-75.9103,2639,,,19.2,1.24,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-10,23,1,26.5024,-75.9103,4819,,,23.1,1.42,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-10,24,23,26.4917,-75.7036,17,,,0,0,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-10,24,24,26.4917,-75.7036,17,,,0,0,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-11,27,24,26.5155,-75.0746,18,,,0,0,0.05,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-11,27,23,26.5155,-75.0746,58,,,0,0,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-11,27,22,26.5155,-75.0746,108,,,0.4,0.07,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-11,27,21,26.5155,-75.0746,208,,,1.7,0.04,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-11,27,20,26.5155,-75.0746,309,,,2.9,0.12,0.09,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-11,27,19,26.5155,-75.0746,409,,,5.3,0.24,0.12,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-11,27,14,26.5155,-75.0746,1116,,,21.8,1.41,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-11,27,7,26.5155,-75.0746,3246,,,18.6,1.22,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-11,27,4,26.5155,-75.0746,4167,,,20.2,1.28,0.12,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-12,32,24,26.5012,-73.9299,17,,,0.1,0.04,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-12,32,23,26.5012,-73.9299,57,,,0.1,0.04,0.1,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-12,32,22,26.5012,-73.9299,108,,,0.1,0.04,0.12,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-12,32,21,26.5012,-73.9299,208,,,1,0.07,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-12,32,20,26.5012,-73.9299,309,,,2.9,0.14,0.08,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-12,32,18,26.5012,-73.9299,510,,,8.5,0.51,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-12,32,14,26.5012,-73.9299,1116,,,21.2,1.5,0.08,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-12,32,5,26.5012,-73.9299,3743,,,18.2,1.24,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-13,36,24,26.4996,-72.486,19,,,0.08,0.03,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-13,36,23,26.4996,-72.486,59,,,0.11,0.02,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-13,36,22,26.4996,-72.486,110,,,0.07,0.03,0.09,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-13,36,21,26.4996,-72.486,210,,,0.7,0.05,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-13,36,20,26.4996,-72.486,361,,,3.7,0.17,0.05,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-13,36,18,26.4996,-72.486,714,,,14.6,0.97,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-13,36,14,26.4996,-72.486,1573,,,18.4,1.23,0.06,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-13,36,10,26.4996,-72.486,2791,,,19,1.25,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-13,36,5,26.4996,-72.486,4327,,,18.3,1.41,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-13,36,1,26.4996,-72.486,5290,,,22.5,1.62,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-14,40,24,26.49,-70.9867,20,,,0.1,0.05,0.15,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-14,40,23,26.49,-70.9867,59,,,0.1,0.02,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-14,40,22,26.49,-70.9867,110,,,0.37,0.02,0.17,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-14,40,21,26.49,-70.9867,211,,,2.2,0.08,0.13,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-14,40,20,26.49,-70.9867,362,,,4.7,0.23,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-14,40,19,26.49,-70.9867,512,,,7.8,0.45,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-14,40,10,26.49,-70.9867,2757,,,18.6,1.37,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-15,44,23,25.0008,-69.5062,59,,,0.1,0.06,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-15,44,22,25.0008,-69.5062,110,,,0.2,0.04,0.09,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-15,44,21,25.0008,-69.5062,210,,,2.3,0.11,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-15,44,19,25.0008,-69.5062,511,,,9.59,0.6,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-15,44,14,25.0008,-69.5062,1601,,,17.01,1.33,0.08,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-15,44,10,25.0008,-69.5062,2784,,,19.21,1.33,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-15,44,7,25.0008,-69.5062,3708,,,19.21,1.35,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-15,44,1,25.0008,-69.5062,5703,,,23.2,1.63,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-17,50,24,24.4958,-65.4635,19,,,0.1,0,0.14,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-17,50,23,24.4958,-65.4635,60,,,0.3,0.01,0.15,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-17,50,22,24.4958,-65.4635,110,,,0.2,0.01,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-17,50,21,24.4958,-65.4635,210,,,2.91,0.1,0.09,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-17,50,20,24.4958,-65.4635,361,,,6.22,0.28,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-17,50,19,24.4958,-65.4635,512,,,9,0.58,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-17,50,18,24.4958,-65.4635,714,,,19.9,1.33,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-17,50,16,24.4958,-65.4635,1118,,,22.3,1.41,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-17,50,1,24.4958,-65.4635,5662,,,22.3,1.61,0.06,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-19,56,24,24.5012,-61.063,21,,,0.1,0,0.13,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-19,56,23,24.5012,-61.063,62,,,0,0,0.06,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-19,56,22,24.5012,-61.063,163,,,0.8,0.01,0.06,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
,D279,2004-04-19,56,20,24.5012,-61.063,363,,,6,0.32,0.1,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
